J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PoutH2,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC,Utot
0.70246154,70.246155,27.76505,41.136524,42.25552,51.61743,53.788025,55.45052,1299.2068,1268.5659,1300.8247,1288.0012,4.7966385,2.1042387,23.040627,21.196833,2.0054843,49.94231,3.2281122
0.70247275,70.24728,27.785688,41.02791,42.26079,51.61572,53.783466,55.442204,1299.3856,1268.747,1300.2839,1287.3998,4.7973237,2.1017463,23.039034,21.1736,2.00515,49.947075,3.2279446
0.70247406,70.247406,27.818777,41.0232,42.25709,51.605972,53.778706,55.43,1299.7274,1269.1224,1299.9628,1286.9993,4.798114,2.101565,23.033167,21.182209,2.0048358,49.93688,3.2270231
0.7025088,70.25088,27.859741,41.082577,42.264355,51.60141,53.785023,55.42166,1300.0913,1269.532,1299.7251,1286.7095,4.79746,2.0959182,23.033888,21.205544,2.0074656,49.99899,3.227369
0.7025391,70.25391,27.896248,41.033936,42.264774,51.59821,53.784836,55.42051,1300.0013,1269.3517,1299.8269,1286.6997,4.7975483,2.0974956,23.03452,21.241774,2.0077446,49.98747,3.2264543
0.7025466,70.25466,27.916681,41.033653,42.287254,51.6013,53.790382,55.425583,1300.3169,1269.7361,1299.8324,1286.7229,4.7976303,2.091246,23.034771,21.24408,2.0078642,50.03946,3.2244167
0.702514,70.251396,27.92664,40.998314,42.303593,51.600914,53.793633,55.42623,1299.9786,1269.387,1300.0889,1286.9786,4.797744,2.0874112,23.035215,21.255232,2.0072148,50.10326,3.2221909
0.70248413,70.24841,27.93917,40.989662,42.31027,51.60968,53.796215,55.426865,1300.4353,1269.7908,1299.6608,1286.4546,4.797749,2.0934849,23.035389,21.255978,2.0064104,50.117523,3.2197626
0.70243615,70.243614,27.95019,41.007336,42.34416,51.623947,53.800243,55.422745,1300.2222,1269.5219,1298.9526,1285.7509,4.7971807,2.0930254,23.036285,21.260536,2.0043185,50.19823,3.2173843
0.7023835,70.23835,27.958282,41.016594,42.363457,51.63454,53.807144,55.424217,1300.4037,1269.62,1299.1321,1285.9899,4.79729,2.0976799,23.036701,21.261421,2.0027885,50.23701,3.214842
0.7023243,70.23242,27.95622,41.02075,42.35927,51.64185,53.806305,55.4273,1300.6077,1269.7625,1299.2628,1286.1622,4.7972956,2.097715,23.037111,21.266142,2.0019062,50.251003,3.2127755
0.70227045,70.22704,27.953203,41.00923,42.341835,51.629425,53.79568,55.423492,1300.3949,1269.4478,1299.6217,1286.5382,4.7972817,2.1012013,23.03759,21.26767,2.0010633,50.264656,3.2109435
0.70221627,70.22163,27.935234,41.015415,42.334072,51.631157,53.78859,55.424686,1299.9829,1269.0879,1299.8173,1286.8656,4.7974095,2.1016276,23.038155,21.261793,1.9986401,50.298904,3.2090213
0.70215565,70.21557,27.929182,41.046577,42.321045,51.636105,53.78945,55.43438,1299.9763,1268.9585,1300.456,1287.491,4.7973,2.1103723,23.038637,21.257175,1.9970281,50.264557,3.2079146
0.70209026,70.20902,27.916058,41.0513,42.30776,51.63691,53.79076,55.441795,1299.8702,1268.819,1300.259,1287.3359,4.797297,2.1214423,23.03904,21.252083,1.994764,50.230408,3.2071407
0.70202655,70.20266,27.907703,41.061054,42.30168,51.63838,53.78615,55.451946,1299.6884,1268.5604,1300.5328,1287.7665,4.796914,2.1318502,23.039259,21.244205,1.990609,50.171642,3.207014
0.70197064,70.19707,27.899696,41.084614,42.294395,51.643826,53.77584,55.46043,1299.2897,1268.2126,1300.6613,1287.9202,4.796582,2.1394122,23.039564,21.229628,1.9878522,50.1266,3.2069297
0.7019438,70.19438,27.887455,41.07695,42.290962,51.63516,53.765133,55.46341,1299.2903,1268.1909,1300.3469,1287.5884,4.796121,2.142329,23.039814,21.218927,1.9838915,50.11789,3.2078738
0.70190895,70.190895,27.874174,41.067863,42.286037,51.6352,53.754498,55.465237,1299.2499,1268.1077,1300.2681,1287.5422,4.7973914,2.1438735,23.039995,21.205202,1.9815851,50.074512,3.2091634
0.70188886,70.18889,27.853434,41.027233,42.27817,51.62638,53.743664,55.468155,1298.9711,1267.8436,1299.9641,1287.1554,4.797372,2.1462574,23.039997,21.190592,1.9779682,50.02807,3.2109141
0.7019062,70.19062,27.83265,41.0481,42.27751,51.612392,53.74051,55.45968,1298.8469,1267.844,1299.9052,1287.1018,4.7972107,2.146218,23.040396,21.170444,1.9754674,50.025898,3.212218
0.70192,70.192,27.82266,41.014248,42.2768,51.599583,53.721024,55.450325,1299.4089,1268.4103,1299.444,1286.595,4.7971005,2.138074,23.034824,21.173492,1.9727293,50.015987,3.2147536
0.7019458,70.19458,27.809105,41.057697,42.268646,51.585503,53.71167,55.446774,1299.6768,1268.8099,1299.8448,1286.9681,4.797056,2.1376061,23.032394,21.202536,1.9725207,49.97552,3.2164383
0.701987,70.19871,27.790268,41.06551,42.255283,51.570107,53.698017,55.435116,1299.881,1269.0251,1299.7212,1286.7603,4.797078,2.1367261,23.036478,21.217684,1.9712759,50.029465,3.2187412
0.70200944,70.20094,27.762917,40.97466,42.24469,51.561913,53.683285,55.429966,1299.833,1268.992,1299.7555,1286.7295,4.7969146,2.1414933,23.036282,21.220078,1.9680905,50.009426,3.2185998
0.70200944,70.20094,27.735518,40.942043,42.254387,51.557022,53.681725,55.42529,1300.068,1269.3455,1299.0876,1286.0928,4.796454,2.1358542,23.036114,21.204052,1.9681206,50.047398,3.218632
0.7020041,70.20041,27.7097,40.898796,42.252888,51.558952,53.687176,55.4259,1300.1296,1269.4688,1298.7052,1285.6144,4.796324,2.1405473,23.036263,21.207737,1.9671049,50.03671,3.2187657
0.70203,70.203,27.694172,40.860363,42.2469,51.56241,53.69652,55.425385,1300.5242,1269.8265,1298.56,1285.3716,4.795237,2.144001,23.036259,21.20637,1.966728,50.010017,3.2192717
0.70203733,70.203735,27.676073,40.84121,42.264122,51.57028,53.700607,55.422768,1300.3083,1269.6082,1298.582,1285.3823,4.7953963,2.138594,23.036488,21.209717,1.9660153,50.045082,3.2192252
0.7020429,70.20429,27.688574,40.80325,42.26488,51.564934,53.70013,55.417095,1300.6746,1269.8813,1298.385,1285.1998,4.7962446,2.1307745,23.036226,21.20845,1.9666662,50.052307,3.2196622
0.70204836,70.204834,27.718,40.753216,42.253883,51.566532,53.719574,55.424572,1300.6365,1269.8143,1298.5214,1285.4282,4.796392,2.1267297,23.036394,21.206276,1.9695148,50.021484,3.2200968
0.7020328,70.20328,27.754814,40.7335,42.251663,51.570305,53.720486,55.421642,1300.5138,1269.6432,1298.8031,1285.7988,4.796757,2.1259892,23.036575,21.202938,1.9704417,50.03398,3.2205904
0.70202136,70.20214,27.793625,40.76656,42.249428,51.58331,53.72898,55.42183,1300.4441,1269.6473,1298.6053,1285.7158,4.796947,2.130498,23.036736,21.198166,1.9719807,50.04722,3.2205424
0.70200425,70.20043,27.837904,40.802185,42.241554,51.59608,53.743343,55.424545,1300.2822,1269.428,1298.1708,1285.2472,4.7970724,2.1323326,23.036863,21.207806,1.974033,50.03349,3.221005
0.70199686,70.199684,27.871794,40.83627,42.236195,51.60911,53.754612,55.42893,1300.481,1269.5931,1297.7643,1284.9875,4.797187,2.1289194,23.036777,21.203655,1.975441,50.008007,3.221489
0.7019976,70.19976,27.912222,40.90235,42.247932,51.612,53.75647,55.433376,1300.6915,1269.7601,1297.7937,1285.1896,4.797196,2.1285636,23.036764,21.201279,1.9768206,50.001553,3.2219818
0.7020069,70.20069,27.943417,40.949024,42.26378,51.618828,53.744137,55.433136,1300.5157,1269.6364,1297.9332,1285.2561,4.7974415,2.1233706,23.0366,21.192583,1.9777963,50.03059,3.2221377
0.7020217,70.20217,27.977468,40.965107,42.264,51.61738,53.745197,55.431774,1300.7657,1269.7374,1298.1954,1285.4707,4.7974925,2.1171765,23.03675,21.191273,1.9786744,50.033722,3.2230742
0.7020246,70.20245,28.002306,40.997368,42.267513,51.631794,53.75161,55.444927,1300.8411,1269.7449,1298.9249,1286.2002,4.797404,2.113406,23.036638,21.186106,1.982374,49.986603,3.2233465
0.70203614,70.20361,28.019466,41.027374,42.26466,51.62638,53.75045,55.4492,1300.7202,1269.6951,1299.067,1286.208,4.7972283,2.108606,23.03655,21.176691,1.983013,49.977257,3.2233648
0.7020481,70.20481,28.026302,41.06596,42.267384,51.626034,53.7516,55.45163,1300.7388,1269.7579,1299.4426,1286.4988,4.7971997,2.113129,23.03677,21.178738,1.9837594,49.996464,3.223172
0.70203173,70.20317,28.016994,41.045876,42.270763,51.621616,53.7256,55.445305,1300.7767,1269.8638,1299.154,1286.1599,4.7971563,2.1101787,23.036652,21.176773,1.983695,50.02029,3.2233016
0.7020259,70.20259,27.995323,41.059986,42.272522,51.61941,53.71848,55.440758,1300.6539,1269.8702,1299.3885,1286.3911,4.7970486,2.1077774,23.036774,21.176561,1.9848261,50.02494,3.2227938
0.7020271,70.202705,27.95413,41.07145,42.26869,51.612442,53.707394,55.431633,1300.6377,1269.856,1299.0297,1285.9382,4.7968674,2.1022923,23.036737,21.180014,1.9846247,50.051777,3.2225587
0.7020276,70.20277,27.90687,41.07619,42.26703,51.61296,53.709095,55.433617,1300.4713,1269.7131,1298.9467,1285.8253,4.796436,2.102009,23.036543,21.176441,1.9862223,50.060204,3.2222517
0.702017,70.2017,27.853043,41.070312,42.26532,51.612167,53.70924,55.433964,1300.1796,1269.4492,1298.1268,1284.9138,4.795797,2.1041684,23.03666,21.17636,1.9879843,50.070377,3.2220223
0.7020347,70.203476,27.805336,41.056805,42.27426,51.61684,53.71741,55.438187,1300.3167,1269.5604,1298.2485,1284.9087,4.7956815,2.1036463,23.036797,21.17844,1.9878715,50.05163,3.222138
0.702038,70.203804,27.76592,40.999237,42.289978,51.60945,53.725853,55.437347,1300.1774,1269.325,1298.4135,1285.0513,4.7954087,2.1009808,23.039131,21.177412,1.9898062,50.094795,3.2220094
0.7020368,70.20368,27.73025,40.97182,42.31153,51.61221,53.72729,55.434338,1300.1333,1269.2958,1298.3274,1284.9408,4.7961726,2.1028476,23.037607,21.181599,1.989882,50.134335,3.221535
0.70202595,70.2026,27.718811,40.90575,42.3132,51.60808,53.738075,55.435307,1299.8304,1268.9495,1298.0289,1284.6265,4.796169,2.101377,23.036442,21.182356,1.9911981,50.160892,3.2216823
0.70201683,70.20168,27.713274,40.827446,42.310432,51.610157,53.75187,55.4387,1299.5698,1268.7823,1298.3148,1284.8752,4.795863,2.1007493,23.035545,21.188833,1.99188,50.163467,3.22106
0.7020109,70.201096,27.714504,40.78739,42.31238,51.61638,53.74612,55.430904,1299.5089,1268.6897,1298.194,1284.761,4.7959485,2.0999749,23.03452,21.19537,1.9923825,50.202244,3.2207792
0.7020211,70.20211,27.717506,40.752426,42.29909,51.61865,53.759434,55.43576,1299.3561,1268.6339,1297.8221,1284.4387,4.796119,2.1015196,23.034166,21.19941,1.9937901,50.143757,3.2200713
0.7020297,70.20297,27.732443,40.747112,42.28755,51.61885,53.765625,55.440594,1299.4117,1268.6934,1297.5557,1284.2418,4.7962356,2.1034138,23.03345,21.209827,1.9939095,50.13561,3.219321
0.70203596,70.2036,27.762295,40.728554,42.289673,51.607418,53.76485,55.443634,1299.7678,1269.0671,1297.5692,1284.3707,4.7962832,2.1016135,23.032839,21.207836,1.9945744,50.13079,3.2183883
0.7020464,70.20464,27.800636,40.711845,42.302242,51.613655,53.76992,55.451523,1299.7166,1269.1552,1298.3219,1285.2083,4.796188,2.106716,23.03217,21.208805,1.99337,50.141396,3.217244
0.70203483,70.20348,27.84069,40.64813,42.29317,51.61937,53.774715,55.453934,1299.7706,1269.2861,1299.5139,1286.3525,4.796325,2.1049473,23.031757,21.208761,1.9933162,50.116337,3.2160974
0.70201147,70.20114,27.890564,40.67193,42.27731,51.628407,53.780186,55.46011,1299.8394,1269.4073,1299.9628,1286.8853,4.7964463,2.1059985,23.031797,21.212845,1.9947711,50.07198,3.2153487
0.7020255,70.202545,27.922222,40.703083,42.280277,51.63297,53.78542,55.468422,1299.9545,1269.661,1299.8392,1286.7622,4.796405,2.1066055,23.031824,21.2148,1.9961383,50.045048,3.2138147
0.70199203,70.1992,27.9525,40.73846,42.282192,51.635353,53.778442,55.4626,1300.0437,1269.8383,1300.4138,1287.313,4.7965207,2.103355,23.032017,21.214941,1.9938467,50.065556,3.2129464
0.7019639,70.19639,27.973179,40.788345,42.289017,51.642113,53.781013,55.463432,1300.0111,1269.8328,1300.2812,1287.1665,4.796614,2.1043515,23.032557,21.220118,1.9930896,50.066605,3.212164
0.7019366,70.19366,27.992012,40.835434,42.29188,51.6486,53.78465,55.46395,1300.1312,1269.9923,1300.216,1287.2565,4.7965384,2.0996122,23.033089,21.220854,1.9938222,50.05462,3.2121665
0.70191836,70.19183,28.007944,40.944023,42.285313,51.65102,53.770725,55.452667,1300.0336,1269.8971,1300.3252,1287.3743,4.7967467,2.097959,23.033615,21.22492,1.9934973,50.065933,3.2117643
0.7019104,70.19103,27.998974,41.024937,42.26997,51.64391,53.75601,55.44033,1299.9928,1269.7799,1299.6243,1286.6975,4.7964973,2.0990818,23.034418,21.2186,1.9937689,50.080616,3.2116451
0.7018703,70.18703,27.98852,41.080288,42.264847,51.646732,53.74602,55.435246,1299.9155,1269.6359,1299.2991,1286.4244,4.7962527,2.0954375,23.03532,21.210676,1.9934498,50.101402,3.2121134
0.7018584,70.18584,27.974703,41.14003,42.260597,51.646626,53.73472,55.424213,1300.0496,1269.6244,1299.185,1286.277,4.796171,2.1050751,23.036503,21.205963,1.9948127,50.111317,3.2130637
0.7018692,70.18692,27.958237,41.16018,42.281303,51.652863,53.735332,55.423607,1300.38,1269.7683,1299.4274,1286.498,4.796411,2.1037292,23.037563,21.203928,1.9955612,50.139168,3.2139
0.7018452,70.18452,27.940403,41.161064,42.27559,51.647903,53.732292,55.423603,1300.231,1269.4779,1299.4963,1286.5708,4.796491,2.1034858,23.038904,21.196785,1.9956676,50.15136,3.214821
0.7018529,70.185295,27.922434,41.190414,42.277733,51.64669,53.71873,55.415546,1300.3374,1269.4929,1299.9414,1286.9169,4.796403,2.1126928,23.036442,21.19974,1.9941262,50.186043,3.2156224
0.70185846,70.185844,27.910583,41.169193,42.265118,51.6373,53.720455,55.40849,1300.355,1269.4944,1299.8755,1286.8875,4.79649,2.1083083,23.036732,21.198322,1.9964129,50.1893,3.2162423
0.7018768,70.18768,27.899445,41.145283,42.276184,51.640137,53.737453,55.42422,1300.5195,1269.6003,1300.4762,1287.4998,4.796377,2.103426,23.03665,21.2017,1.9957421,50.14036,3.2170804
0.70189136,70.18913,27.8926,41.129562,42.274616,51.638416,53.729885,55.419216,1300.776,1269.7433,1300.6602,1287.7188,4.7965713,2.1094432,23.036795,21.201113,1.9949827,50.142376,3.217704
0.70190144,70.19014,27.885805,41.130257,42.27801,51.63213,53.726562,55.415516,1300.708,1269.7534,1301.146,1288.241,4.7965355,2.1111708,23.038805,21.200031,1.9942311,50.144997,3.2173545
0.70191234,70.19124,27.892426,41.097546,42.271797,51.6248,53.71619,55.409103,1300.7413,1269.7836,1301.0911,1288.2122,4.7962008,2.1138232,23.03761,21.20131,1.9919084,50.202686,3.2173228
0.70193946,70.19395,27.894764,41.060173,42.27036,51.6273,53.71736,55.407932,1300.62,1269.6559,1301.3575,1288.5107,4.7959366,2.1171675,23.036573,21.202087,1.9905607,50.219673,3.2171478
0.70197433,70.19743,27.88299,41.005108,42.267822,51.639835,53.729584,55.414833,1300.409,1269.6086,1301.8741,1289.1012,4.7947054,2.1193795,23.035763,21.200914,1.9888641,50.20037,3.2167447
0.70199496,70.19949,27.86344,40.93985,42.265533,51.63891,53.73821,55.41861,1300.2783,1269.4911,1302.5312,1289.7928,4.7955976,2.117068,23.03515,21.204935,1.9889095,50.182613,3.2163024
0.7020095,70.20095,27.841381,40.935455,42.269585,51.64247,53.745243,55.42412,1300.0732,1269.3782,1302.5667,1289.8849,4.796237,2.1183174,23.034668,21.205736,1.9892095,50.171562,3.2163448
0.7020544,70.20544,27.82754,40.914326,42.274834,51.638306,53.75769,55.42874,1300.225,1269.5568,1302.3503,1289.6754,4.7966485,2.1149726,23.03413,21.205772,1.9890193,50.14817,3.2161758
0.7020665,70.20665,27.828215,40.901264,42.283344,51.63875,53.766315,55.433712,1300.0535,1269.4573,1302.704,1290.0256,4.7972116,2.1130426,23.033787,21.204763,1.9888202,50.150528,3.2162056
0.70207644,70.20764,27.833633,40.911808,42.27804,51.64305,53.780113,55.44317,1299.8766,1269.2905,1301.9429,1289.2766,4.79764,2.1120367,23.033836,21.20311,1.989949,50.111156,3.2164373
0.7021011,70.21011,27.841427,40.963467,42.28401,51.637363,53.77682,55.44245,1299.9414,1269.3855,1301.4917,1288.9369,4.7979593,2.113344,23.03364,21.201761,1.9909098,50.107613,3.21685
0.7021062,70.21062,27.8402,41.0262,42.274677,51.622696,53.748302,55.43276,1300.042,1269.5715,1300.8983,1288.3103,4.7981505,2.1155326,23.03363,21.203753,1.9910765,50.11198,3.2165334
0.7021239,70.21239,27.821379,41.03291,42.26345,51.613476,53.746475,55.43436,1300.2598,1269.7837,1299.8315,1287.2058,4.798033,2.1132457,23.034,21.194912,1.9925017,50.084557,3.2165012
0.7021243,70.21243,27.805996,41.04242,42.27234,51.614586,53.742134,55.437904,1300.4347,1269.9166,1299.0558,1286.327,4.797099,2.111661,23.034172,21.194242,1.9938744,50.09179,3.2170827
0.70214427,70.21443,27.799448,41.06443,42.280544,51.614586,53.745792,55.447205,1300.6777,1270.0896,1298.9777,1286.1339,4.7978415,2.1214378,23.034546,21.189552,1.9973413,50.078094,3.2173407
0.7021346,70.21346,27.788826,41.075108,42.297134,51.618168,53.73696,55.449493,1300.7006,1270.1578,1298.1973,1285.3501,4.7984467,2.1162605,23.034937,21.185108,1.9983828,50.09114,3.216927
0.7021148,70.21149,27.780535,41.129074,42.29157,51.608105,53.726307,55.443817,1300.5211,1270.0587,1297.4977,1284.6559,4.7987714,2.1164863,23.03553,21.183779,2.0002325,50.082176,3.2168272
0.70210457,70.21046,27.780416,41.18527,42.306355,51.610287,53.719048,55.43936,1300.4498,1270.013,1297.5222,1284.7015,4.7979875,2.125414,23.036037,21.185966,2.0008388,50.09378,3.2165303
0.7020954,70.20954,27.785051,41.216465,42.303356,51.619534,53.728455,55.44676,1300.3297,1269.976,1297.3923,1284.6526,4.79855,2.119188,23.036638,21.184593,2.0012798,50.045795,3.2165084
0.70207095,70.20709,27.79006,41.261272,42.317596,51.62411,53.720043,55.4485,1300.1661,1269.78,1297.3962,1284.6063,4.799252,2.121037,23.037334,21.179764,1.998623,50.057022,3.2166162
0.70205426,70.20542,27.792942,41.29096,42.312637,51.621346,53.69625,55.430866,1300.3793,1270.0444,1297.2312,1284.3542,4.799558,2.119911,23.03816,21.18059,1.9967414,50.077812,3.216217
0.7020203,70.202034,27.793398,41.321777,42.323074,51.6269,53.695168,55.42913,1300.1108,1269.9753,1297.1272,1284.2208,4.798478,2.110152,23.039003,21.176208,1.9964243,50.086517,3.2156215
0.70200485,70.200485,27.78882,41.31798,42.319607,51.628365,53.6923,55.42474,1299.8721,1269.7476,1296.6837,1283.6914,4.7989063,2.1119728,23.03982,21.181747,1.9945433,50.093704,3.2153554
0.7019997,70.199974,27.778652,41.300003,42.31598,51.629116,53.69533,55.41982,1299.8293,1269.567,1297.0225,1284.0071,4.7991114,2.113358,23.038176,21.18742,1.9943883,50.10859,3.215577
0.7019964,70.19964,27.77303,41.236656,42.32127,51.625164,53.702744,55.416965,1299.6085,1269.384,1297.3784,1284.3004,4.7992754,2.1146955,23.036844,21.195194,1.9937862,50.113434,3.21532
0.7019785,70.19785,27.765627,41.210213,42.322647,51.631287,53.72086,55.422768,1299.485,1269.1794,1298.2123,1285.128,4.8009434,2.1087582,23.039276,21.201654,1.99378,50.109516,3.2150743
0.70195574,70.19557,27.769278,41.17534,42.31075,51.632587,53.729824,55.419125,1299.3053,1269.0293,1298.6831,1285.6174,4.80114,2.113211,23.04038,21.201935,1.9941202,50.113396,3.2152102
0.7019686,70.19686,27.785364,41.131042,42.297123,51.634167,53.741184,55.42183,1299.1125,1268.877,1298.9568,1285.8623,4.8011284,2.1062326,23.035484,21.202475,1.9949529,50.103542,3.2150817
0.7019642,70.19642,27.803656,41.079952,42.2886,51.637104,53.74857,55.424473,1299.1974,1268.9645,1299.2814,1286.1431,4.8009434,2.0974083,23.031164,21.202883,1.9958944,50.10358,3.214652
0.7019473,70.194725,27.819529,41.046165,42.272575,51.63553,53.75956,55.429245,1299.3297,1269.0608,1299.483,1286.4033,4.8005295,2.0913246,23.027565,21.203657,1.996744,50.07929,3.214596
0.70194775,70.19478,27.831532,41.044464,42.279266,51.63252,53.76597,55.426575,1299.5138,1269.1823,1300.1348,1287.0638,4.7988772,2.096211,23.024391,21.20826,1.9981314,50.0968,3.2147908
0.7019504,70.19504,27.841887,41.008556,42.25857,51.626102,53.77006,55.432083,1299.6078,1269.3086,1300.3608,1287.286,4.7987185,2.099205,23.021912,21.206886,1.9990163,50.072952,3.214776
0.7019652,70.19652,27.852592,40.962505,42.257294,51.62661,53.78357,55.435413,1299.6895,1269.2594,1300.5625,1287.3911,4.798374,2.0993452,23.019997,21.203426,2.000046,50.088917,3.2151148
0.7019783,70.19783,27.869795,40.931656,42.274853,51.63603,53.79199,55.442543,1299.339,1268.9478,1300.8939,1287.7762,4.7977347,2.101884,23.018667,21.201965,2.000512,50.11682,3.2150526
0.701982,70.198204,27.87915,40.917206,42.280067,51.641815,53.79707,55.45235,1299.2395,1268.9056,1301.0549,1288.1067,4.798696,2.1011603,23.018227,21.194853,2.0023854,50.09988,3.21468
0.70191514,70.19151,28.011469,40.900963,42.295013,51.644367,53.781494,55.44746,1298.953,1268.6819,1300.9203,1288.1139,4.797897,2.0968428,23.01821,21.191904,2.002844,50.14119,3.2117355
0.7018896,70.18896,28.010248,40.927914,42.303738,51.65041,53.778385,55.4494,1298.4893,1268.301,1301.4677,1288.7162,4.797561,2.0957618,23.018728,21.184612,2.006474,50.128212,3.2106853
0.7018992,70.18992,27.935259,40.95595,42.307877,51.658787,53.776493,55.45619,1298.355,1268.0938,1302.3865,1289.683,4.7961907,2.0922642,23.019672,21.177097,2.0083492,50.109837,3.2117634
0.7019507,70.195076,27.830559,41.00374,42.30646,51.65632,53.771168,55.455772,1298.6919,1268.3948,1302.5261,1289.8157,4.7979245,2.0888019,23.021328,21.172857,2.0094779,50.111874,3.2136416
0.7020173,70.20173,27.711264,41.04336,42.319977,51.648296,53.7563,55.4473,1298.8966,1268.6256,1302.1637,1289.4094,4.798773,2.085577,23.023691,21.163944,2.0094442,50.151505,3.2159781
0.7021297,70.212975,27.572649,41.070995,42.3287,51.64733,53.760708,55.45403,1299.3595,1269.0715,1302.1487,1289.3354,4.7988687,2.0796766,23.02648,21.164824,2.007471,50.137783,3.219943
0.7022403,70.22403,27.436762,41.09496,42.32854,51.643665,53.75618,55.449486,1299.2286,1269.0348,1301.0309,1288.1461,4.79833,2.0757823,23.029907,21.159758,2.0057461,50.165558,3.2239738
0.7023841,70.23841,27.305178,41.120735,42.32535,51.630978,53.748188,55.439297,1299.4211,1269.0726,1300.8717,1287.913,4.7999363,2.0805213,23.034042,21.165144,2.0010154,50.183815,3.227296
0.7025365,70.253654,27.19016,41.135075,42.303093,51.624615,53.765392,55.43738,1299.6663,1269.3033,1300.5548,1287.6116,4.80023,2.083325,23.034521,21.165628,1.9952023,50.173107,3.2314131
0.7026885,70.26885,27.099377,41.152256,42.2888,51.615597,53.755394,55.432396,1299.7788,1269.4739,1299.9265,1286.8752,4.8006186,2.0908914,23.038311,21.167595,1.9886663,50.14851,3.2345347
0.7028368,70.283676,27.025673,41.153637,42.27245,51.60733,53.753216,55.433086,1299.9878,1269.6309,1299.607,1286.5293,4.8005824,2.0898106,23.042555,21.165955,1.981663,50.121006,3.2382386
0.703,70.3,26.979683,41.110065,42.247173,51.59662,53.746773,55.428257,1299.9937,1269.6,1299.6279,1286.5729,4.7992063,2.0925436,23.041046,21.162394,1.9737247,50.102192,3.2421525
0.703184,70.3184,26.95728,41.07109,42.235615,51.590767,53.747192,55.430855,1300.0774,1269.6769,1299.6279,1286.5898,4.799235,2.089562,23.036858,21.164528,1.9653903,50.063004,3.2451959
0.7033416,70.33416,26.966497,40.975185,42.225048,51.58665,53.746243,55.42942,1300.7197,1270.1641,1299.1458,1286.1984,4.799352,2.089021,23.03683,21.167917,1.9574498,50.048748,3.248308
0.7034869,70.348694,27.001268,40.962063,42.21223,51.576866,53.757523,55.43993,1300.6057,1270.0265,1299.1385,1286.2698,4.798927,2.097257,23.03708,21.172215,1.9483069,50.003418,3.250947
0.70362586,70.36258,27.058455,40.965694,42.215508,51.569714,53.7523,55.42909,1300.6255,1269.9884,1299.4069,1286.5739,4.798575,2.1025507,23.036972,21.17753,1.9399219,50.03451,3.2526627
0.7037605,70.37605,27.146374,40.943794,42.20882,51.558563,53.743042,55.422756,1300.5352,1269.9105,1299.2339,1286.4746,4.799547,2.0991042,23.040064,21.182316,1.9318032,50.03475,3.253543
0.70384645,70.38464,27.270441,40.923836,42.22166,51.56214,53.750214,55.421795,1300.4349,1269.8152,1299.1681,1286.3739,4.7990775,2.1013453,23.03844,21.18664,1.9264396,50.038063,3.2530704
0.7039219,70.3922,27.420786,40.906105,42.223175,51.568203,53.753487,55.42265,1300.123,1269.5665,1299.6267,1286.9497,4.7986035,2.0991302,23.037077,21.186817,1.9223292,50.0392,3.2516932
0.70394063,70.394066,27.583052,40.945957,42.22838,51.570457,53.753258,55.42204,1299.8726,1269.2992,1299.1993,1286.6741,4.7979794,2.0907538,23.035975,21.185328,1.921831,50.060646,3.249066
0.7039254,70.39254,27.760244,40.983494,42.251858,51.581665,53.756317,55.42779,1299.5408,1269.0107,1299.6835,1287.1453,4.797406,2.0865326,23.035028,21.184767,1.9235446,50.088085,3.2451942
0.70396286,70.39629,27.757204,41.03118,42.250847,51.588547,53.767586,55.434963,1299.6189,1269.0662,1300.6881,1288.1422,4.797213,2.0909195,23.034058,21.185429,1.9231902,50.056797,3.2450101
0.70401,70.401,27.783253,41.04575,42.255672,51.588463,53.772175,55.43193,1299.9095,1269.2714,1300.6957,1288.1084,4.796638,2.094089,23.03335,21.191856,1.9226091,50.086494,3.2449734
0.70405793,70.40579,27.820723,41.007294,42.26132,51.58956,53.77334,55.425823,1299.9446,1269.2565,1300.5586,1288.0177,4.797524,2.094119,23.032906,21.193844,1.9213531,50.11,3.2445838
0.7041013,70.41013,27.867281,41.113544,42.28117,51.598667,53.781258,55.432877,1299.756,1269.1881,1300.3245,1287.7969,4.7961273,2.088749,23.032436,21.1944,1.9223067,50.134296,3.2442062
0.7041439,70.41438,27.905188,41.189774,42.28722,51.602474,53.786396,55.428665,1299.6515,1269.0913,1300.2075,1287.598,4.796275,2.0912735,23.031887,21.193016,1.9259634,50.181606,3.2443461
0.704173,70.417305,27.944136,41.264328,42.284958,51.598022,53.783688,55.4172,1299.4493,1268.9543,1299.5598,1286.8927,4.796299,2.088268,23.031687,21.187963,1.9310386,50.220512,3.2433789
0.7041906,70.41906,27.962444,41.346943,42.282578,51.60217,53.79568,55.42253,1299.497,1269.0071,1299.0447,1286.3333,4.796966,2.0940318,23.03167,21.1897,1.9378594,50.212376,3.2422073
0.70420283,70.42028,27.972855,41.3891,42.27735,51.60767,53.804195,55.42105,1299.5344,1269.0391,1298.6686,1285.8412,4.7960653,2.0935144,23.031845,21.186005,1.9467316,50.222473,3.242215
0.7042114,70.42114,27.972883,41.432377,42.280678,51.600163,53.778065,55.40861,1299.5756,1269.0732,1298.4845,1285.5084,4.796901,2.0971544,23.032436,21.182165,1.9557395,50.248035,3.2419307
